Start time UTC,End time UTC,Total generation
2024-04-13T09:15:00.000Z,2024-04-13T09:30:00.000Z,3439.59004
2024-04-13T09:30:00.000Z,2024-04-13T09:45:00.000Z,3450.11002
2024-04-13T09:45:00.000Z,2024-04-13T10:00:00.000Z,3463.94997
2024-04-13T10:00:00.000Z,2024-04-13T10:15:00.000Z,3503.10005
2024-04-13T10:15:00.000Z,2024-04-13T10:30:00.000Z,3517.98001
2024-04-13T10:30:00.000Z,2024-04-13T10:45:00.000Z,3497.57
2024-04-13T10:45:00.000Z,2024-04-13T11:00:00.000Z,3487.30998
2024-04-13T11:00:00.000Z,2024-04-13T11:15:00.000Z,3511.2400500000003
2024-04-13T11:15:00.000Z,2024-04-13T11:30:00.000Z,3509.9500399999997
2024-04-13T11:30:00.000Z,2024-04-13T11:45:00.000Z,3491.99997
2024-04-13T11:45:00.000Z,2024-04-13T12:00:00.000Z,3470.2900499999996
2024-04-13T12:00:00.000Z,2024-04-13T12:15:00.000Z,3458.239978
2024-04-13T12:15:00.000Z,2024-04-13T12:30:00.000Z,3414.32
2024-04-13T12:30:00.000Z,2024-04-13T12:45:00.000Z,3392.96001
2024-04-13T12:45:00.000Z,2024-04-13T13:00:00.000Z,3398.2499980000002
2024-04-13T13:00:00.000Z,2024-04-13T13:15:00.000Z,3355.68005
2024-04-13T13:15:00.000Z,2024-04-13T13:30:00.000Z,3250.98999
2024-04-13T13:30:00.000Z,2024-04-13T13:45:00.000Z,3272.7300299999997
2024-04-13T13:45:00.000Z,2024-04-13T14:00:00.000Z,3264.7600199999997
2024-04-13T14:00:00.000Z,2024-04-13T14:15:00.000Z,3173.8599700000004
2024-04-13T14:15:00.000Z,2024-04-13T14:30:00.000Z,3207.6600099999996
2024-04-13T14:30:00.000Z,2024-04-13T14:45:00.000Z,3226.5899999999997
2024-04-13T14:45:00.000Z,2024-04-13T15:00:00.000Z,3264.660016
2024-04-13T15:00:00.000Z,2024-04-13T15:15:00.000Z,3268.319996
2024-04-13T15:15:00.000Z,2024-04-13T15:30:00.000Z,3296.519968
2024-04-13T15:30:00.000Z,2024-04-13T15:45:00.000Z,3333.05001
2024-04-13T15:45:00.000Z,2024-04-13T16:00:00.000Z,3326.469968
2024-04-13T16:00:00.000Z,2024-04-13T16:15:00.000Z,3241.700008
2024-04-13T16:15:00.000Z,2024-04-13T16:30:00.000Z,3177.430018
2024-04-13T16:30:00.000Z,2024-04-13T16:45:00.000Z,3136.1600200000003
2024-04-13T16:45:00.000Z,2024-04-13T17:00:00.000Z,3133.730028
2024-04-13T17:00:00.000Z,2024-04-13T17:15:00.000Z,3111.340008
2024-04-13T17:15:00.000Z,2024-04-13T17:30:00.000Z,3033.279998
2024-04-13T17:30:00.000Z,2024-04-13T17:45:00.000Z,2961.680018
2024-04-13T17:45:00.000Z,2024-04-13T18:00:00.000Z,2889.8399799999997
2024-04-13T18:00:00.000Z,2024-04-13T18:15:00.000Z,2873.7799999999997
2024-04-13T18:15:00.000Z,2024-04-13T18:30:00.000Z,2908.29998
2024-04-13T18:30:00.000Z,2024-04-13T18:45:00.000Z,2847.70002
2024-04-13T18:45:00.000Z,2024-04-13T19:00:00.000Z,2835.7599899999996
2024-04-13T19:00:00.000Z,2024-04-13T19:15:00.000Z,2792.0599700000002
2024-04-13T19:15:00.000Z,2024-04-13T19:30:00.000Z,2700.9200299999998
2024-04-13T19:30:00.000Z,2024-04-13T19:45:00.000Z,2579.85
2024-04-13T19:45:00.000Z,2024-04-13T20:00:00.000Z,2497.7
2024-04-13T20:00:00.000Z,2024-04-13T20:15:00.000Z,2437.32999
2024-04-13T20:15:00.000Z,2024-04-13T20:30:00.000Z,2383.54999
2024-04-13T20:30:00.000Z,2024-04-13T20:45:00.000Z,2337.9400100000003
2024-04-13T20:45:00.000Z,2024-04-13T21:00:00.000Z,2321.94999
2024-04-13T21:00:00.000Z,2024-04-13T21:15:00.000Z,2302.0999899999997
2024-04-13T21:15:00.000Z,2024-04-13T21:30:00.000Z,2293.23
2024-04-13T21:30:00.000Z,2024-04-13T21:45:00.000Z,2337.64999
2024-04-13T21:45:00.000Z,2024-04-13T22:00:00.000Z,2335.56001
2024-04-13T22:00:00.000Z,2024-04-13T22:15:00.000Z,2391.639988
2024-04-13T22:15:00.000Z,2024-04-13T22:30:00.000Z,2469.1200080000003
2024-04-13T22:30:00.000Z,2024-04-13T22:45:00.000Z,2449.959988
2024-04-13T22:45:00.000Z,2024-04-13T23:00:00.000Z,2528.32999
2024-04-13T23:00:00.000Z,2024-04-13T23:15:00.000Z,2505.7100060000002
2024-04-13T23:15:00.000Z,2024-04-13T23:30:00.000Z,2526.3699880000004
2024-04-13T23:30:00.000Z,2024-04-13T23:45:00.000Z,2520.8300099999997
2024-04-13T23:45:00.000Z,2024-04-14T00:00:00.000Z,2508.3199959999997
2024-04-14T00:00:00.000Z,2024-04-14T00:15:00.000Z,2529.6299900000004
2024-04-14T00:15:00.000Z,2024-04-14T00:30:00.000Z,2497.709998
2024-04-14T00:30:00.000Z,2024-04-14T00:45:00.000Z,2496.41997
2024-04-14T00:45:00.000Z,2024-04-14T01:00:00.000Z,2456.09
2024-04-14T01:00:00.000Z,2024-04-14T01:15:00.000Z,2442.43998
2024-04-14T01:15:00.000Z,2024-04-14T01:30:00.000Z,2453.3900200000003
2024-04-14T01:30:00.000Z,2024-04-14T01:45:00.000Z,2476.33001
2024-04-14T01:45:00.000Z,2024-04-14T02:00:00.000Z,2545.91999
2024-04-14T02:00:00.000Z,2024-04-14T02:15:00.000Z,2612.46002
2024-04-14T02:15:00.000Z,2024-04-14T02:30:00.000Z,2676.1999680000004
2024-04-14T02:30:00.000Z,2024-04-14T02:45:00.000Z,2735.17998
2024-04-14T02:45:00.000Z,2024-04-14T03:00:00.000Z,2820.36999
2024-04-14T03:00:00.000Z,2024-04-14T03:15:00.000Z,2926.5199700000003
2024-04-14T03:15:00.000Z,2024-04-14T03:30:00.000Z,2946.0299880000002
2024-04-14T03:30:00.000Z,2024-04-14T03:45:00.000Z,2933.05005
2024-04-14T03:45:00.000Z,2024-04-14T04:00:00.000Z,2895.1300499999998
2024-04-14T04:00:00.000Z,2024-04-14T04:15:00.000Z,2894.67999
2024-04-14T04:15:00.000Z,2024-04-14T04:30:00.000Z,2861.15006
2024-04-14T04:30:00.000Z,2024-04-14T04:45:00.000Z,2798.2200000000003
2024-04-14T04:45:00.000Z,2024-04-14T05:00:00.000Z,2724.22001
2024-04-14T05:00:00.000Z,2024-04-14T05:15:00.000Z,2744.69995
2024-04-14T05:15:00.000Z,2024-04-14T05:30:00.000Z,2827.41999
2024-04-14T05:30:00.000Z,2024-04-14T05:45:00.000Z,2835.57997
2024-04-14T05:45:00.000Z,2024-04-14T06:00:00.000Z,2929.0899879999997
2024-04-14T06:00:00.000Z,2024-04-14T06:15:00.000Z,3111.7100600000003
2024-04-14T06:15:00.000Z,2024-04-14T06:30:00.000Z,3416.90999
2024-04-14T06:30:00.000Z,2024-04-14T06:45:00.000Z,3672.4599599999997
2024-04-14T06:45:00.000Z,2024-04-14T07:00:00.000Z,3877.17
2024-04-14T07:00:00.000Z,2024-04-14T07:15:00.000Z,4076.8100299999996
2024-04-14T07:15:00.000Z,2024-04-14T07:30:00.000Z,4349.85006
2024-04-14T07:30:00.000Z,2024-04-14T07:45:00.000Z,4422.2999500000005
2024-04-14T07:45:00.000Z,2024-04-14T08:00:00.000Z,4388.51988
2024-04-14T08:00:00.000Z,2024-04-14T08:15:00.000Z,4560.13998
2024-04-14T08:15:00.000Z,2024-04-14T08:30:00.000Z,4819.229878
2024-04-14T08:30:00.000Z,2024-04-14T08:45:00.000Z,4920.34
2024-04-14T08:45:00.000Z,2024-04-14T09:00:00.000Z,4770.63007
2024-04-14T09:00:00.000Z,2024-04-14T09:15:00.000Z,4760.53995
2024-04-14T09:15:00.000Z,2024-04-14T09:30:00.000Z,4795.3099600000005
2024-04-14T09:30:00.000Z,2024-04-14T09:45:00.000Z,4847.100060000001
2024-04-14T09:45:00.000Z,2024-04-14T10:00:00.000Z,4763.85006
2024-04-14T10:00:00.000Z,2024-04-14T10:15:00.000Z,4725.86003
2024-04-14T10:15:00.000Z,2024-04-14T10:30:00.000Z,4708.7000499999995
2024-04-14T10:30:00.000Z,2024-04-14T10:45:00.000Z,4693.65994
2024-04-14T10:45:00.000Z,2024-04-14T11:00:00.000Z,4609.42004
2024-04-14T11:00:00.000Z,2024-04-14T11:15:00.000Z,4566.28997
2024-04-14T11:15:00.000Z,2024-04-14T11:30:00.000Z,4583.09
2024-04-14T11:30:00.000Z,2024-04-14T11:45:00.000Z,4691.57996
2024-04-14T11:45:00.000Z,2024-04-14T12:00:00.000Z,4788.6901
2024-04-14T12:00:00.000Z,2024-04-14T12:15:00.000Z,4777.4400000000005
2024-04-14T12:15:00.000Z,2024-04-14T12:30:00.000Z,4778.75001
2024-04-14T12:30:00.000Z,2024-04-14T12:45:00.000Z,4819.9999
2024-04-14T12:45:00.000Z,2024-04-14T13:00:00.000Z,4901.0701
2024-04-14T13:00:00.000Z,2024-04-14T13:15:00.000Z,4997.489928
2024-04-14T13:15:00.000Z,2024-04-14T13:30:00.000Z,5028.92999
2024-04-14T13:30:00.000Z,2024-04-14T13:45:00.000Z,5119.249970000001
2024-04-14T13:45:00.000Z,2024-04-14T14:00:00.000Z,5339.29011
2024-04-14T14:00:00.000Z,2024-04-14T14:15:00.000Z,5521.25995
2024-04-14T14:15:00.000Z,2024-04-14T14:30:00.000Z,5676.00989
2024-04-14T14:30:00.000Z,2024-04-14T14:45:00.000Z,5757.9400780000005
2024-04-14T14:45:00.000Z,2024-04-14T15:00:00.000Z,6244.059898
2024-04-14T15:00:00.000Z,2024-04-14T15:15:00.000Z,6339.379938
2024-04-14T15:15:00.000Z,2024-04-14T15:30:00.000Z,6198.540099999999
2024-04-14T15:30:00.000Z,2024-04-14T15:45:00.000Z,6114.3401
2024-04-14T15:45:00.000Z,2024-04-14T16:00:00.000Z,6081.18008
2024-04-14T16:00:00.000Z,2024-04-14T16:15:00.000Z,6015.409998000001
2024-04-14T16:15:00.000Z,2024-04-14T16:30:00.000Z,6031.73001
2024-04-14T16:30:00.000Z,2024-04-14T16:45:00.000Z,5977.0599600000005
2024-04-14T16:45:00.000Z,2024-04-14T17:00:00.000Z,5831.710080000001
2024-04-14T17:00:00.000Z,2024-04-14T17:15:00.000Z,5678.9200280000005
2024-04-14T17:15:00.000Z,2024-04-14T17:30:00.000Z,5460.289916
2024-04-14T17:30:00.000Z,2024-04-14T17:45:00.000Z,5202.380000000001
2024-04-14T17:45:00.000Z,2024-04-14T18:00:00.000Z,4849.6001
2024-04-14T18:00:00.000Z,2024-04-14T18:15:00.000Z,4536.460078
2024-04-14T18:15:00.000Z,2024-04-14T18:30:00.000Z,4225.410108
2024-04-14T18:30:00.000Z,2024-04-14T18:45:00.000Z,4105.849998
2024-04-14T18:45:00.000Z,2024-04-14T19:00:00.000Z,3994.629948
2024-04-14T19:00:00.000Z,2024-04-14T19:15:00.000Z,3891.3500280000003
2024-04-14T19:15:00.000Z,2024-04-14T19:30:00.000Z,3871.460006
2024-04-14T19:30:00.000Z,2024-04-14T19:45:00.000Z,3825.879968
2024-04-14T19:45:00.000Z,2024-04-14T20:00:00.000Z,3826.720018
2024-04-14T20:00:00.000Z,2024-04-14T20:15:00.000Z,3816.830046
2024-04-14T20:15:00.000Z,2024-04-14T20:30:00.000Z,3830.610028
2024-04-14T20:30:00.000Z,2024-04-14T20:45:00.000Z,3892.41999
2024-04-14T20:45:00.000Z,2024-04-14T21:00:00.000Z,3986.44995
2024-04-14T21:00:00.000Z,2024-04-14T21:15:00.000Z,4034.46012
2024-04-14T21:15:00.000Z,2024-04-14T21:30:00.000Z,4161.78001
2024-04-14T21:30:00.000Z,2024-04-14T21:45:00.000Z,4289.2701
2024-04-14T21:45:00.000Z,2024-04-14T22:00:00.000Z,4424.990078
2024-04-14T22:00:00.000Z,2024-04-14T22:15:00.000Z,4522.81007
2024-04-14T22:15:00.000Z,2024-04-14T22:30:00.000Z,4617.73009
2024-04-14T22:30:00.000Z,2024-04-14T22:45:00.000Z,4665.90992
2024-04-14T22:45:00.000Z,2024-04-14T23:00:00.000Z,4734.89989
2024-04-14T23:00:00.000Z,2024-04-14T23:15:00.000Z,4760.93988
2024-04-14T23:15:00.000Z,2024-04-14T23:30:00.000Z,4714.37007
2024-04-14T23:30:00.000Z,2024-04-14T23:45:00.000Z,4673.230066
2024-04-14T23:45:00.000Z,2024-04-15T00:00:00.000Z,4630.40991
2024-04-15T00:00:00.000Z,2024-04-15T00:15:00.000Z,4617.200108000001
2024-04-15T00:15:00.000Z,2024-04-15T00:30:00.000Z,4681.129998
2024-04-15T00:30:00.000Z,2024-04-15T00:45:00.000Z,4655.60996
2024-04-15T00:45:00.000Z,2024-04-15T01:00:00.000Z,4706.490098
2024-04-15T01:00:00.000Z,2024-04-15T01:15:00.000Z,4698.260036
2024-04-15T01:15:00.000Z,2024-04-15T01:30:00.000Z,4620.82993
2024-04-15T01:30:00.000Z,2024-04-15T01:45:00.000Z,4542.2400099999995
2024-04-15T01:45:00.000Z,2024-04-15T02:00:00.000Z,4654.129998
2024-04-15T02:00:00.000Z,2024-04-15T02:15:00.000Z,4698.03011
2024-04-15T02:15:00.000Z,2024-04-15T02:30:00.000Z,4593.309958
2024-04-15T02:30:00.000Z,2024-04-15T02:45:00.000Z,4586.1401080000005
2024-04-15T02:45:00.000Z,2024-04-15T03:00:00.000Z,4672.3
2024-04-15T03:00:00.000Z,2024-04-15T03:15:00.000Z,4554.94012
2024-04-15T03:15:00.000Z,2024-04-15T03:30:00.000Z,4496.42007
2024-04-15T03:30:00.000Z,2024-04-15T03:45:00.000Z,4461.569968
2024-04-15T03:45:00.000Z,2024-04-15T04:00:00.000Z,4463.289928
2024-04-15T04:00:00.000Z,2024-04-15T04:15:00.000Z,4484.830118
2024-04-15T04:15:00.000Z,2024-04-15T04:30:00.000Z,4525.360048
2024-04-15T04:30:00.000Z,2024-04-15T04:45:00.000Z,4413.4499
2024-04-15T04:45:00.000Z,2024-04-15T05:00:00.000Z,4325.19998
2024-04-15T05:00:00.000Z,2024-04-15T05:15:00.000Z,4323.5999600000005
2024-04-15T05:15:00.000Z,2024-04-15T05:30:00.000Z,4326.26004
2024-04-15T05:30:00.000Z,2024-04-15T05:45:00.000Z,4269.06991
2024-04-15T05:45:00.000Z,2024-04-15T06:00:00.000Z,4212.250110000001
2024-04-15T06:00:00.000Z,2024-04-15T06:15:00.000Z,4184.31996
2024-04-15T06:15:00.000Z,2024-04-15T06:30:00.000Z,4277.48006
2024-04-15T06:30:00.000Z,2024-04-15T06:45:00.000Z,4294.37004
2024-04-15T06:45:00.000Z,2024-04-15T07:00:00.000Z,4361.22007
2024-04-15T07:00:00.000Z,2024-04-15T07:15:00.000Z,4537.66997
2024-04-15T07:15:00.000Z,2024-04-15T07:30:00.000Z,4608.27012
2024-04-15T07:30:00.000Z,2024-04-15T07:45:00.000Z,4598.24993
2024-04-15T07:45:00.000Z,2024-04-15T08:00:00.000Z,4631.99011
2024-04-15T08:00:00.000Z,2024-04-15T08:15:00.000Z,4743.979917999999
2024-04-15T08:15:00.000Z,2024-04-15T08:30:00.000Z,4807.96991
2024-04-15T08:30:00.000Z,2024-04-15T08:45:00.000Z,4851.829905999999
2024-04-15T08:45:00.000Z,2024-04-15T09:00:00.000Z,4894.73008
2024-04-15T09:00:00.000Z,2024-04-15T09:15:00.000Z,4911.380024
2024-04-15T09:15:00.000Z,2024-04-15T09:30:00.000Z,4862.20009
2024-04-15T09:30:00.000Z,2024-04-15T09:45:00.000Z,4766.969978
2024-04-15T09:45:00.000Z,2024-04-15T10:00:00.000Z,4754.98989
2024-04-15T10:00:00.000Z,2024-04-15T10:15:00.000Z,4733.25008
2024-04-15T10:15:00.000Z,2024-04-15T10:30:00.000Z,4676.199888
2024-04-15T10:30:00.000Z,2024-04-15T10:45:00.000Z,4638.0601
2024-04-15T10:45:00.000Z,2024-04-15T11:00:00.000Z,4649.07003
2024-04-15T11:00:00.000Z,2024-04-15T11:15:00.000Z,4669.90005
2024-04-15T11:15:00.000Z,2024-04-15T11:30:00.000Z,4588.73011
2024-04-15T11:30:00.000Z,2024-04-15T11:45:00.000Z,4540.35989
2024-04-15T11:45:00.000Z,2024-04-15T12:00:00.000Z,4493.360008
2024-04-15T12:00:00.000Z,2024-04-15T12:15:00.000Z,4438.4001
2024-04-15T12:15:00.000Z,2024-04-15T12:30:00.000Z,4433.23006
2024-04-15T12:30:00.000Z,2024-04-15T12:45:00.000Z,4379.4900099999995
2024-04-15T12:45:00.000Z,2024-04-15T13:00:00.000Z,4285.29001
2024-04-15T13:00:00.000Z,2024-04-15T13:15:00.000Z,4255.730030000001
2024-04-15T13:15:00.000Z,2024-04-15T13:30:00.000Z,4200.79005
2024-04-15T13:30:00.000Z,2024-04-15T13:45:00.000Z,4165.07
2024-04-15T13:45:00.000Z,2024-04-15T14:00:00.000Z,4105.13995
2024-04-15T14:00:00.000Z,2024-04-15T14:15:00.000Z,4029.9100399999998
2024-04-15T14:15:00.000Z,2024-04-15T14:30:00.000Z,4036.68004
2024-04-15T14:30:00.000Z,2024-04-15T14:45:00.000Z,3994.82997
2024-04-15T14:45:00.000Z,2024-04-15T15:00:00.000Z,3941.9599399999997
2024-04-15T15:00:00.000Z,2024-04-15T15:15:00.000Z,3962.859978
2024-04-15T15:15:00.000Z,2024-04-15T15:30:00.000Z,3902.809998
2024-04-15T15:30:00.000Z,2024-04-15T15:45:00.000Z,3873.1800360000007
2024-04-15T15:45:00.000Z,2024-04-15T16:00:00.000Z,3857.0400480000008
2024-04-15T16:00:00.000Z,2024-04-15T16:15:00.000Z,3794.3200100000004
2024-04-15T16:15:00.000Z,2024-04-15T16:30:00.000Z,3677.390048
2024-04-15T16:30:00.000Z,2024-04-15T16:45:00.000Z,3615.2399579999997
2024-04-15T16:45:00.000Z,2024-04-15T17:00:00.000Z,3448.3700479999998
2024-04-15T17:00:00.000Z,2024-04-15T17:15:00.000Z,3200.0099499999997
2024-04-15T17:15:00.000Z,2024-04-15T17:30:00.000Z,2931.2399800000003
2024-04-15T17:30:00.000Z,2024-04-15T17:45:00.000Z,2771.30002
2024-04-15T17:45:00.000Z,2024-04-15T18:00:00.000Z,2669.2499900000003
2024-04-15T18:00:00.000Z,2024-04-15T18:15:00.000Z,2552.8800100000003
2024-04-15T18:15:00.000Z,2024-04-15T18:30:00.000Z,2431.37999
2024-04-15T18:30:00.000Z,2024-04-15T18:45:00.000Z,2330.4
2024-04-15T18:45:00.000Z,2024-04-15T19:00:00.000Z,2299.7200000000003
2024-04-15T19:00:00.000Z,2024-04-15T19:15:00.000Z,2276.87998
2024-04-15T19:15:00.000Z,2024-04-15T19:30:00.000Z,2218.85999
2024-04-15T19:30:00.000Z,2024-04-15T19:45:00.000Z,2230.12002
2024-04-15T19:45:00.000Z,2024-04-15T20:00:00.000Z,2274.78999
2024-04-15T20:00:00.000Z,2024-04-15T20:15:00.000Z,2292.01998
2024-04-15T20:15:00.000Z,2024-04-15T20:30:00.000Z,2374.3199999999997
2024-04-15T20:30:00.000Z,2024-04-15T20:45:00.000Z,2377.38
2024-04-15T20:45:00.000Z,2024-04-15T21:00:00.000Z,2395.61001
2024-04-15T21:00:00.000Z,2024-04-15T21:15:00.000Z,2440.70998
2024-04-15T21:15:00.000Z,2024-04-15T21:30:00.000Z,2502.53003
2024-04-15T21:30:00.000Z,2024-04-15T21:45:00.000Z,2492.3599999999997
2024-04-15T21:45:00.000Z,2024-04-15T22:00:00.000Z,2534.96995
2024-04-15T22:00:00.000Z,2024-04-15T22:15:00.000Z,2560.30997
2024-04-15T22:15:00.000Z,2024-04-15T22:30:00.000Z,2567.29001
2024-04-15T22:30:00.000Z,2024-04-15T22:45:00.000Z,2508.71004
2024-04-15T22:45:00.000Z,2024-04-15T23:00:00.000Z,2490.83997
2024-04-15T23:00:00.000Z,2024-04-15T23:15:00.000Z,2512.85998
2024-04-15T23:15:00.000Z,2024-04-15T23:30:00.000Z,2573.11
2024-04-15T23:30:00.000Z,2024-04-15T23:45:00.000Z,2570.16998
2024-04-15T23:45:00.000Z,2024-04-16T00:00:00.000Z,2604.46
2024-04-16T00:00:00.000Z,2024-04-16T00:15:00.000Z,2680.47005
2024-04-16T00:15:00.000Z,2024-04-16T00:30:00.000Z,2730.07004
2024-04-16T00:30:00.000Z,2024-04-16T00:45:00.000Z,2764.87001
2024-04-16T00:45:00.000Z,2024-04-16T01:00:00.000Z,2774.71003
2024-04-16T01:00:00.000Z,2024-04-16T01:15:00.000Z,2754.2199599999994
2024-04-16T01:15:00.000Z,2024-04-16T01:30:00.000Z,2723.1199399999996
2024-04-16T01:30:00.000Z,2024-04-16T01:45:00.000Z,2744.2799999999997
2024-04-16T01:45:00.000Z,2024-04-16T02:00:00.000Z,2748.63
2024-04-16T02:00:00.000Z,2024-04-16T02:15:00.000Z,2771.23002
2024-04-16T02:15:00.000Z,2024-04-16T02:30:00.000Z,2755.5300500000003
2024-04-16T02:30:00.000Z,2024-04-16T02:45:00.000Z,2760.84003
2024-04-16T02:45:00.000Z,2024-04-16T03:00:00.000Z,2755.73
2024-04-16T03:00:00.000Z,2024-04-16T03:15:00.000Z,2731.43004
2024-04-16T03:15:00.000Z,2024-04-16T03:30:00.000Z,2673.34996
2024-04-16T03:30:00.000Z,2024-04-16T03:45:00.000Z,2703.270058
2024-04-16T03:45:00.000Z,2024-04-16T04:00:00.000Z,2701.42996
2024-04-16T04:00:00.000Z,2024-04-16T04:15:00.000Z,2798.78005
2024-04-16T04:15:00.000Z,2024-04-16T04:30:00.000Z,2895.23005
2024-04-16T04:30:00.000Z,2024-04-16T04:45:00.000Z,2939.23002
2024-04-16T04:45:00.000Z,2024-04-16T05:00:00.000Z,2891.059998
2024-04-16T05:00:00.000Z,2024-04-16T05:15:00.000Z,2877.4900199999997
2024-04-16T05:15:00.000Z,2024-04-16T05:30:00.000Z,2920.98002
2024-04-16T05:30:00.000Z,2024-04-16T05:45:00.000Z,2919.2100499999997
2024-04-16T05:45:00.000Z,2024-04-16T06:00:00.000Z,2963.7499500000004
2024-04-16T06:00:00.000Z,2024-04-16T06:15:00.000Z,3029.66995
2024-04-16T06:15:00.000Z,2024-04-16T06:30:00.000Z,3174.2700299999997
2024-04-16T06:30:00.000Z,2024-04-16T06:45:00.000Z,3233.8700500000004
2024-04-16T06:45:00.000Z,2024-04-16T07:00:00.000Z,3276.73002
2024-04-16T07:00:00.000Z,2024-04-16T07:15:00.000Z,3299.39003
2024-04-16T07:15:00.000Z,2024-04-16T07:30:00.000Z,3347.3400199999996
2024-04-16T07:30:00.000Z,2024-04-16T07:45:00.000Z,3333.16005
2024-04-16T07:45:00.000Z,2024-04-16T08:00:00.000Z,3299.6200100000005
2024-04-16T08:00:00.000Z,2024-04-16T08:15:00.000Z,3340.0800200000003
2024-04-16T08:15:00.000Z,2024-04-16T08:30:00.000Z,3380.7799999999997
2024-04-16T08:30:00.000Z,2024-04-16T08:45:00.000Z,3335.83997
2024-04-16T08:45:00.000Z,2024-04-16T09:00:00.000Z,3267.5
2024-04-16T09:00:00.000Z,2024-04-16T09:15:00.000Z,3227.0400099999997
2024-04-16T09:15:00.000Z,2024-04-16T09:30:00.000Z,3237.94996
2024-04-16T09:30:00.000Z,2024-04-16T09:45:00.000Z,3161.53996
2024-04-16T09:45:00.000Z,2024-04-16T10:00:00.000Z,3119.2899500000003
2024-04-16T10:00:00.000Z,2024-04-16T10:15:00.000Z,3127.1899999999996
2024-04-16T10:15:00.000Z,2024-04-16T10:30:00.000Z,3083.0400099999997
2024-04-16T10:30:00.000Z,2024-04-16T10:45:00.000Z,3086.04005
2024-04-16T10:45:00.000Z,2024-04-16T11:00:00.000Z,3069.2699999999995
2024-04-16T11:00:00.000Z,2024-04-16T11:15:00.000Z,3021.42
2024-04-16T11:15:00.000Z,2024-04-16T11:30:00.000Z,2957.33005
2024-04-16T11:30:00.000Z,2024-04-16T11:45:00.000Z,2925.09
2024-04-16T11:45:00.000Z,2024-04-16T12:00:00.000Z,2885.62
2024-04-16T12:00:00.000Z,2024-04-16T12:15:00.000Z,2859.47999
2024-04-16T12:15:00.000Z,2024-04-16T12:30:00.000Z,2962.24997
2024-04-16T12:30:00.000Z,2024-04-16T12:45:00.000Z,2986.62996
2024-04-16T12:45:00.000Z,2024-04-16T13:00:00.000Z,3006.7700400000003
2024-04-16T13:00:00.000Z,2024-04-16T13:15:00.000Z,2994.8800499999998
2024-04-16T13:15:00.000Z,2024-04-16T13:30:00.000Z,2926.1099999999997
2024-04-16T13:30:00.000Z,2024-04-16T13:45:00.000Z,2920.1899999999996
2024-04-16T13:45:00.000Z,2024-04-16T14:00:00.000Z,2929.90005
2024-04-16T14:00:00.000Z,2024-04-16T14:15:00.000Z,3034.1200479999998
2024-04-16T14:15:00.000Z,2024-04-16T14:30:00.000Z,3108.0200400000003
2024-04-16T14:30:00.000Z,2024-04-16T14:45:00.000Z,3103.57994
2024-04-16T14:45:00.000Z,2024-04-16T15:00:00.000Z,3112.8199400000003
2024-04-16T15:00:00.000Z,2024-04-16T15:15:00.000Z,3103.89999
2024-04-16T15:15:00.000Z,2024-04-16T15:30:00.000Z,3084.3800300000003
2024-04-16T15:30:00.000Z,2024-04-16T15:45:00.000Z,3093.7400399999997
2024-04-16T15:45:00.000Z,2024-04-16T16:00:00.000Z,3091.69005
2024-04-16T16:00:00.000Z,2024-04-16T16:15:00.000Z,3103.0699400000003
2024-04-16T16:15:00.000Z,2024-04-16T16:30:00.000Z,3036.8900000000003
2024-04-16T16:30:00.000Z,2024-04-16T16:45:00.000Z,3019.8100000000004
2024-04-16T16:45:00.000Z,2024-04-16T17:00:00.000Z,2992.33998
2024-04-16T17:00:00.000Z,2024-04-16T17:15:00.000Z,2900.36006
2024-04-16T17:15:00.000Z,2024-04-16T17:30:00.000Z,2868.189998
2024-04-16T17:30:00.000Z,2024-04-16T17:45:00.000Z,2824.6900299999998
2024-04-16T17:45:00.000Z,2024-04-16T18:00:00.000Z,2736.16005
2024-04-16T18:00:00.000Z,2024-04-16T18:15:00.000Z,2618.17003
2024-04-16T18:15:00.000Z,2024-04-16T18:30:00.000Z,2529.48
2024-04-16T18:30:00.000Z,2024-04-16T18:45:00.000Z,2486.5499800000002
2024-04-16T18:45:00.000Z,2024-04-16T19:00:00.000Z,2508.30001
2024-04-16T19:00:00.000Z,2024-04-16T19:15:00.000Z,2493.36002
2024-04-16T19:15:00.000Z,2024-04-16T19:30:00.000Z,2520.619988
2024-04-16T19:30:00.000Z,2024-04-16T19:45:00.000Z,2506.08003
2024-04-16T19:45:00.000Z,2024-04-16T20:00:00.000Z,2512.15
2024-04-16T20:00:00.000Z,2024-04-16T20:15:00.000Z,2450.34999
2024-04-16T20:15:00.000Z,2024-04-16T20:30:00.000Z,2492.68003
2024-04-16T20:30:00.000Z,2024-04-16T20:45:00.000Z,2570.880008
2024-04-16T20:45:00.000Z,2024-04-16T21:00:00.000Z,2590.5699999999997
2024-04-16T21:00:00.000Z,2024-04-16T21:15:00.000Z,2605.87999
2024-04-16T21:15:00.000Z,2024-04-16T21:30:00.000Z,2636.06001
2024-04-16T21:30:00.000Z,2024-04-16T21:45:00.000Z,2678.3
2024-04-16T21:45:00.000Z,2024-04-16T22:00:00.000Z,2736.43995
2024-04-16T22:00:00.000Z,2024-04-16T22:15:00.000Z,2770.8499699999998
2024-04-16T22:15:00.000Z,2024-04-16T22:30:00.000Z,2716.39003
2024-04-16T22:30:00.000Z,2024-04-16T22:45:00.000Z,2708.88994
