"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2024-03-18T21:45:00.000Z","2024-03-18T22:00:00.000Z","4599.12988"
"2024-03-18T22:00:00.000Z","2024-03-18T22:15:00.000Z","4612.58984"
"2024-03-18T22:15:00.000Z","2024-03-18T22:30:00.000Z","4630.0498"
"2024-03-18T22:30:00.000Z","2024-03-18T22:45:00.000Z","4686.16016"
"2024-03-18T22:45:00.000Z","2024-03-18T23:00:00.000Z","4720.02002"
"2024-03-18T23:00:00.000Z","2024-03-18T23:15:00.000Z","4739.52979"
"2024-03-18T23:15:00.000Z","2024-03-18T23:30:00.000Z","4737.85986"
"2024-03-18T23:30:00.000Z","2024-03-18T23:45:00.000Z","4725.62988"
"2024-03-18T23:45:00.000Z","2024-03-19T00:00:00.000Z","4722.27002"
"2024-03-19T00:00:00.000Z","2024-03-19T00:15:00.000Z","4691.5498"
"2024-03-19T00:15:00.000Z","2024-03-19T00:30:00.000Z","4599.6499"
"2024-03-19T00:30:00.000Z","2024-03-19T00:45:00.000Z","4513.9502"
"2024-03-19T00:45:00.000Z","2024-03-19T01:00:00.000Z","4428.22998"
"2024-03-19T01:00:00.000Z","2024-03-19T01:15:00.000Z","4363.06982"
"2024-03-19T01:15:00.000Z","2024-03-19T01:30:00.000Z","4269.77979"
"2024-03-19T01:30:00.000Z","2024-03-19T01:45:00.000Z","4173.70996"
"2024-03-19T01:45:00.000Z","2024-03-19T02:00:00.000Z","4125.31006"
"2024-03-19T02:00:00.000Z","2024-03-19T02:15:00.000Z","4009.8501"
"2024-03-19T02:15:00.000Z","2024-03-19T02:30:00.000Z","3962.73999"
"2024-03-19T02:30:00.000Z","2024-03-19T02:45:00.000Z","3894.98999"
"2024-03-19T02:45:00.000Z","2024-03-19T03:00:00.000Z","3787.73999"
"2024-03-19T03:00:00.000Z","2024-03-19T03:15:00.000Z","3728.73999"
"2024-03-19T03:15:00.000Z","2024-03-19T03:30:00.000Z","3664.3999"
"2024-03-19T03:30:00.000Z","2024-03-19T03:45:00.000Z","3622.57007"
"2024-03-19T03:45:00.000Z","2024-03-19T04:00:00.000Z","3649.62988"
"2024-03-19T04:00:00.000Z","2024-03-19T04:15:00.000Z","3653.77002"
"2024-03-19T04:15:00.000Z","2024-03-19T04:30:00.000Z","3592.16992"
"2024-03-19T04:30:00.000Z","2024-03-19T04:45:00.000Z","3572.8999"
"2024-03-19T04:45:00.000Z","2024-03-19T05:00:00.000Z","3569.03003"
"2024-03-19T05:00:00.000Z","2024-03-19T05:15:00.000Z","3642.06006"
"2024-03-19T05:15:00.000Z","2024-03-19T05:30:00.000Z","3692.15991"
"2024-03-19T05:30:00.000Z","2024-03-19T05:45:00.000Z","3708.16992"
"2024-03-19T05:45:00.000Z","2024-03-19T06:00:00.000Z","3720.07007"
"2024-03-19T06:00:00.000Z","2024-03-19T06:15:00.000Z","3668.58008"
"2024-03-19T06:15:00.000Z","2024-03-19T06:30:00.000Z","3560.51001"
"2024-03-19T06:30:00.000Z","2024-03-19T06:45:00.000Z","3389.92993"
"2024-03-19T06:45:00.000Z","2024-03-19T07:00:00.000Z","3174.28003"
"2024-03-19T07:00:00.000Z","2024-03-19T07:15:00.000Z","2914.46997"
"2024-03-19T07:15:00.000Z","2024-03-19T07:30:00.000Z","2654.23999"
"2024-03-19T07:30:00.000Z","2024-03-19T07:45:00.000Z","2363.1001"
"2024-03-19T07:45:00.000Z","2024-03-19T08:00:00.000Z","2098.38989"
"2024-03-19T08:00:00.000Z","2024-03-19T08:15:00.000Z","1815.73999"
"2024-03-19T08:15:00.000Z","2024-03-19T08:30:00.000Z","1605.78003"
"2024-03-19T08:30:00.000Z","2024-03-19T08:45:00.000Z","1495.68994"
"2024-03-19T08:45:00.000Z","2024-03-19T09:00:00.000Z","1425.63"
"2024-03-19T09:00:00.000Z","2024-03-19T09:15:00.000Z","1392.98999"
"2024-03-19T09:30:00.000Z","2024-03-19T09:45:00.000Z","1355.43005"
"2024-03-19T10:00:00.000Z","2024-03-19T11:00:00.000Z","1472"
"2024-03-19T11:00:00.000Z","2024-03-19T12:00:00.000Z","1559"
"2024-03-19T12:00:00.000Z","2024-03-19T13:00:00.000Z","1617"
"2024-03-19T13:00:00.000Z","2024-03-19T14:00:00.000Z","1730"
"2024-03-19T14:00:00.000Z","2024-03-19T15:00:00.000Z","1847"
"2024-03-19T15:00:00.000Z","2024-03-19T16:00:00.000Z","2107"
"2024-03-19T16:00:00.000Z","2024-03-19T17:00:00.000Z","2684"
"2024-03-19T17:00:00.000Z","2024-03-19T18:00:00.000Z","3453"
"2024-03-19T18:00:00.000Z","2024-03-19T19:00:00.000Z","3756"
"2024-03-19T19:00:00.000Z","2024-03-19T20:00:00.000Z","3858"
"2024-03-19T20:00:00.000Z","2024-03-19T21:00:00.000Z","3836"
"2024-03-19T21:00:00.000Z","2024-03-19T22:00:00.000Z","3847"
"2024-03-19T22:00:00.000Z","2024-03-19T23:00:00.000Z","3892"
"2024-03-19T23:00:00.000Z","2024-03-20T00:00:00.000Z","3919"
"2024-03-20T00:00:00.000Z","2024-03-20T01:00:00.000Z","3903"
"2024-03-20T01:00:00.000Z","2024-03-20T02:00:00.000Z","3897"
"2024-03-20T02:00:00.000Z","2024-03-20T03:00:00.000Z","3871"
"2024-03-20T03:00:00.000Z","2024-03-20T04:00:00.000Z","3805"
"2024-03-20T04:00:00.000Z","2024-03-20T05:00:00.000Z","3697"
"2024-03-20T05:00:00.000Z","2024-03-20T06:00:00.000Z","3383"
"2024-03-20T06:00:00.000Z","2024-03-20T07:00:00.000Z","2788"
"2024-03-20T07:00:00.000Z","2024-03-20T08:00:00.000Z","2290"
"2024-03-20T08:00:00.000Z","2024-03-20T09:00:00.000Z","1965"
"2024-03-20T09:00:00.000Z","2024-03-20T10:00:00.000Z","1887"
"2024-03-20T10:00:00.000Z","2024-03-20T11:00:00.000Z","2014"
"2024-03-20T11:00:00.000Z","2024-03-20T12:00:00.000Z","2095"
"2024-03-20T12:00:00.000Z","2024-03-20T13:00:00.000Z","2129"
"2024-03-20T13:00:00.000Z","2024-03-20T14:00:00.000Z","2220"
"2024-03-20T14:00:00.000Z","2024-03-20T15:00:00.000Z","2362"
"2024-03-20T14:15:00.000Z","2024-03-20T14:30:00.000Z","2366.20996"
"2024-03-20T14:30:00.000Z","2024-03-20T14:45:00.000Z","2365.92993"
"2024-03-20T14:45:00.000Z","2024-03-20T15:00:00.000Z","2344.22998"
"2024-03-20T15:00:00.000Z","2024-03-20T15:15:00.000Z","2373.73999"
"2024-03-20T15:15:00.000Z","2024-03-20T15:30:00.000Z","2402.17993"
"2024-03-20T15:30:00.000Z","2024-03-20T15:45:00.000Z","2427.29004"
"2024-03-20T15:45:00.000Z","2024-03-20T16:00:00.000Z","2488.86011"
"2024-03-20T16:00:00.000Z","2024-03-20T16:15:00.000Z","2578.68994"
"2024-03-20T16:15:00.000Z","2024-03-20T16:30:00.000Z","2634.42993"
"2024-03-20T16:30:00.000Z","2024-03-20T16:45:00.000Z","2644.45996"
"2024-03-20T16:45:00.000Z","2024-03-20T17:00:00.000Z","2689.41992"
"2024-03-20T17:00:00.000Z","2024-03-20T17:15:00.000Z","2706.12988"
"2024-03-20T17:15:00.000Z","2024-03-20T17:30:00.000Z","2699.78003"
"2024-03-20T17:30:00.000Z","2024-03-20T17:45:00.000Z","2753.33008"
"2024-03-20T17:45:00.000Z","2024-03-20T18:00:00.000Z","2814.86011"
"2024-03-20T18:00:00.000Z","2024-03-20T18:15:00.000Z","2840.55005"
"2024-03-20T18:15:00.000Z","2024-03-20T18:30:00.000Z","2839.96997"
"2024-03-20T18:30:00.000Z","2024-03-20T18:45:00.000Z","2811.87012"
"2024-03-20T18:45:00.000Z","2024-03-20T19:00:00.000Z","2738.07007"
"2024-03-20T19:00:00.000Z","2024-03-20T19:15:00.000Z","2713.13989"
"2024-03-20T19:15:00.000Z","2024-03-20T19:30:00.000Z","2751.69995"
"2024-03-20T19:30:00.000Z","2024-03-20T19:45:00.000Z","2729.17993"
"2024-03-20T19:45:00.000Z","2024-03-20T20:00:00.000Z","2706.80005"
"2024-03-20T20:00:00.000Z","2024-03-20T20:15:00.000Z","2633.55005"
"2024-03-20T20:15:00.000Z","2024-03-20T20:30:00.000Z","2557.84009"
"2024-03-20T20:30:00.000Z","2024-03-20T20:45:00.000Z","2482.57007"
"2024-03-20T20:45:00.000Z","2024-03-20T21:00:00.000Z","2431.51001"
"2024-03-20T21:00:00.000Z","2024-03-20T21:15:00.000Z","2338.34009"
"2024-03-20T21:15:00.000Z","2024-03-20T21:30:00.000Z","2254.17993"
"2024-03-20T21:30:00.000Z","2024-03-20T21:45:00.000Z","2125.43994"
"2024-03-20T21:45:00.000Z","2024-03-20T22:00:00.000Z","2057.73999"
"2024-03-20T22:00:00.000Z","2024-03-20T22:15:00.000Z","1995.54004"
"2024-03-20T22:15:00.000Z","2024-03-20T22:30:00.000Z","1936.37"
"2024-03-20T22:30:00.000Z","2024-03-20T22:45:00.000Z","1851.60999"
"2024-03-20T22:45:00.000Z","2024-03-20T23:00:00.000Z","1786.73999"
"2024-03-20T23:00:00.000Z","2024-03-20T23:15:00.000Z","1733.22998"
"2024-03-20T23:15:00.000Z","2024-03-20T23:30:00.000Z","1713.64001"
"2024-03-20T23:30:00.000Z","2024-03-20T23:45:00.000Z","1689.5"
"2024-03-20T23:45:00.000Z","2024-03-21T00:00:00.000Z","1599.30005"
"2024-03-21T00:00:00.000Z","2024-03-21T00:15:00.000Z","1521.27002"
"2024-03-21T00:15:00.000Z","2024-03-21T00:30:00.000Z","1448.22998"
"2024-03-21T00:30:00.000Z","2024-03-21T00:45:00.000Z","1389.96997"
"2024-03-21T00:45:00.000Z","2024-03-21T01:00:00.000Z","1342.43005"
"2024-03-21T01:00:00.000Z","2024-03-21T01:15:00.000Z","1287.88"
"2024-03-21T01:15:00.000Z","2024-03-21T01:30:00.000Z","1229.73999"
"2024-03-21T01:30:00.000Z","2024-03-21T01:45:00.000Z","1200.20996"
"2024-03-21T01:45:00.000Z","2024-03-21T02:00:00.000Z","1188.67004"
"2024-03-21T02:00:00.000Z","2024-03-21T02:15:00.000Z","1157.76001"
"2024-03-21T02:15:00.000Z","2024-03-21T02:30:00.000Z","1109.51001"
"2024-03-21T02:30:00.000Z","2024-03-21T02:45:00.000Z","1066.68005"
"2024-03-21T02:45:00.000Z","2024-03-21T03:00:00.000Z","1003.09003"
"2024-03-21T03:00:00.000Z","2024-03-21T03:15:00.000Z","945.96997"
"2024-03-21T03:15:00.000Z","2024-03-21T03:30:00.000Z","914.65002"
"2024-03-21T03:30:00.000Z","2024-03-21T03:45:00.000Z","878.40002"
"2024-03-21T03:45:00.000Z","2024-03-21T04:00:00.000Z","823.70001"
"2024-03-21T04:00:00.000Z","2024-03-21T04:15:00.000Z","793.59998"
"2024-03-21T04:15:00.000Z","2024-03-21T04:30:00.000Z","755.40997"
"2024-03-21T04:30:00.000Z","2024-03-21T04:45:00.000Z","703.04999"
"2024-03-21T04:45:00.000Z","2024-03-21T05:00:00.000Z","671.59998"
"2024-03-21T05:00:00.000Z","2024-03-21T05:15:00.000Z","637.06"
"2024-03-21T05:15:00.000Z","2024-03-21T05:30:00.000Z","580.28003"
"2024-03-21T05:30:00.000Z","2024-03-21T05:45:00.000Z","541.46997"
"2024-03-21T05:45:00.000Z","2024-03-21T06:00:00.000Z","491.26999"
"2024-03-21T06:00:00.000Z","2024-03-21T06:15:00.000Z","435.20001"
"2024-03-21T06:15:00.000Z","2024-03-21T06:30:00.000Z","402.44"
"2024-03-21T06:30:00.000Z","2024-03-21T06:45:00.000Z","359.64001"
"2024-03-21T06:45:00.000Z","2024-03-21T07:00:00.000Z","319.32999"
"2024-03-21T07:00:00.000Z","2024-03-21T07:15:00.000Z","268.88"
"2024-03-21T07:15:00.000Z","2024-03-21T07:30:00.000Z","236.87"
"2024-03-21T07:30:00.000Z","2024-03-21T07:45:00.000Z","210.03999"
"2024-03-21T07:45:00.000Z","2024-03-21T08:00:00.000Z","177.39999"
"2024-03-21T08:00:00.000Z","2024-03-21T08:15:00.000Z","158.17"
"2024-03-21T08:15:00.000Z","2024-03-21T08:30:00.000Z","138.44"
"2024-03-21T08:30:00.000Z","2024-03-21T08:45:00.000Z","124.47"
"2024-03-21T08:45:00.000Z","2024-03-21T09:00:00.000Z","107.44"
"2024-03-21T09:00:00.000Z","2024-03-21T09:15:00.000Z","98.53"
"2024-03-21T09:15:00.000Z","2024-03-21T09:30:00.000Z","79.87"
"2024-03-21T09:30:00.000Z","2024-03-21T09:45:00.000Z","66.3"
"2024-03-21T09:45:00.000Z","2024-03-21T10:00:00.000Z","58.8"
"2024-03-21T10:00:00.000Z","2024-03-21T10:15:00.000Z","48"
"2024-03-21T10:15:00.000Z","2024-03-21T10:30:00.000Z","34.3"
"2024-03-21T10:30:00.000Z","2024-03-21T10:45:00.000Z","26.8"
"2024-03-21T10:45:00.000Z","2024-03-21T11:00:00.000Z","19"
"2024-03-21T11:00:00.000Z","2024-03-21T11:15:00.000Z","25"
"2024-03-21T11:15:00.000Z","2024-03-21T11:30:00.000Z","16.4"
"2024-03-21T11:30:00.000Z","2024-03-21T11:45:00.000Z","14.6"
"2024-03-21T11:45:00.000Z","2024-03-21T12:00:00.000Z","14"
"2024-03-21T12:00:00.000Z","2024-03-21T12:15:00.000Z","10.8"
"2024-03-21T12:15:00.000Z","2024-03-21T12:30:00.000Z","10.87"
"2024-03-21T12:30:00.000Z","2024-03-21T12:45:00.000Z","11.1"
"2024-03-21T12:45:00.000Z","2024-03-21T13:00:00.000Z","10.7"
"2024-03-21T13:00:00.000Z","2024-03-21T13:15:00.000Z","13.6"
"2024-03-21T13:15:00.000Z","2024-03-21T13:30:00.000Z","13.97"
"2024-03-21T13:30:00.000Z","2024-03-21T13:45:00.000Z","18.27"
"2024-03-21T13:45:00.000Z","2024-03-21T14:00:00.000Z","20.6"
"2024-03-21T14:00:00.000Z","2024-03-21T14:15:00.000Z","20.83"
"2024-03-21T14:15:00.000Z","2024-03-21T14:30:00.000Z","15"
"2024-03-21T14:30:00.000Z","2024-03-21T14:45:00.000Z","15"
"2024-03-21T14:45:00.000Z","2024-03-21T15:00:00.000Z","13"
"2024-03-21T15:00:00.000Z","2024-03-21T15:15:00.000Z","9"
"2024-03-21T15:15:00.000Z","2024-03-21T15:30:00.000Z","12.2"
"2024-03-21T15:30:00.000Z","2024-03-21T15:45:00.000Z","15"
"2024-03-21T15:45:00.000Z","2024-03-21T16:00:00.000Z","13.67"
"2024-03-21T16:00:00.000Z","2024-03-21T16:15:00.000Z","22"
"2024-03-21T16:15:00.000Z","2024-03-21T16:30:00.000Z","28"
"2024-03-21T16:30:00.000Z","2024-03-21T16:45:00.000Z","28.07"
"2024-03-21T16:45:00.000Z","2024-03-21T17:00:00.000Z","38"
"2024-03-21T17:00:00.000Z","2024-03-21T17:15:00.000Z","44.73"
"2024-03-21T17:15:00.000Z","2024-03-21T17:30:00.000Z","52.53"
"2024-03-21T17:30:00.000Z","2024-03-21T17:45:00.000Z","54.26"
"2024-03-21T17:45:00.000Z","2024-03-21T18:00:00.000Z","58.63"
"2024-03-21T18:00:00.000Z","2024-03-21T18:15:00.000Z","69.07"
"2024-03-21T18:15:00.000Z","2024-03-21T18:30:00.000Z","101"
"2024-03-21T18:30:00.000Z","2024-03-21T18:45:00.000Z","103.8"
"2024-03-21T18:45:00.000Z","2024-03-21T19:00:00.000Z","120.53"
"2024-03-21T19:00:00.000Z","2024-03-21T19:15:00.000Z","134.2"
"2024-03-21T19:15:00.000Z","2024-03-21T19:30:00.000Z","136"
"2024-03-21T19:30:00.000Z","2024-03-21T19:45:00.000Z","140.39999"
"2024-03-21T19:45:00.000Z","2024-03-21T20:00:00.000Z","170.75999"
"2024-03-21T20:00:00.000Z","2024-03-21T20:15:00.000Z","212.42999"
"2024-03-21T20:15:00.000Z","2024-03-21T20:30:00.000Z","265.73001"
"2024-03-21T20:30:00.000Z","2024-03-21T20:45:00.000Z","308.66"
"2024-03-21T20:45:00.000Z","2024-03-21T21:00:00.000Z","344.16"
"2024-03-21T21:00:00.000Z","2024-03-21T21:15:00.000Z","351.98001"
"2024-03-21T21:15:00.000Z","2024-03-21T21:30:00.000Z","334.60001"
"2024-03-21T21:30:00.000Z","2024-03-21T21:45:00.000Z","346.26001"
"2024-03-21T21:45:00.000Z","2024-03-21T22:00:00.000Z","359.82999"
"2024-03-21T22:00:00.000Z","2024-03-21T22:15:00.000Z","369.84"
"2024-03-21T22:15:00.000Z","2024-03-21T22:30:00.000Z","370.63"
"2024-03-21T22:30:00.000Z","2024-03-21T22:45:00.000Z","358.82999"
"2024-03-21T22:45:00.000Z","2024-03-21T23:00:00.000Z","396.09"
"2024-03-21T23:00:00.000Z","2024-03-21T23:15:00.000Z","481.22"
"2024-03-21T23:15:00.000Z","2024-03-21T23:30:00.000Z","576.82001"
"2024-03-21T23:30:00.000Z","2024-03-21T23:45:00.000Z","651.12"
"2024-03-21T23:45:00.000Z","2024-03-22T00:00:00.000Z","705.19"
"2024-03-22T00:00:00.000Z","2024-03-22T00:15:00.000Z","754.53003"
"2024-03-22T00:15:00.000Z","2024-03-22T00:30:00.000Z","805.5"
"2024-03-22T00:30:00.000Z","2024-03-22T00:45:00.000Z","832.03003"
"2024-03-22T00:45:00.000Z","2024-03-22T01:00:00.000Z","862.88"
"2024-03-22T01:00:00.000Z","2024-03-22T01:15:00.000Z","870.76001"
"2024-03-22T01:15:00.000Z","2024-03-22T01:30:00.000Z","897.89001"
"2024-03-22T01:30:00.000Z","2024-03-22T01:45:00.000Z","913.5"
"2024-03-22T01:45:00.000Z","2024-03-22T02:00:00.000Z","948.83002"
"2024-03-22T02:00:00.000Z","2024-03-22T02:15:00.000Z","994.83002"
"2024-03-22T02:15:00.000Z","2024-03-22T02:30:00.000Z","1056"
"2024-03-22T02:30:00.000Z","2024-03-22T02:45:00.000Z","1105.26001"
"2024-03-22T02:45:00.000Z","2024-03-22T03:00:00.000Z","1155.03003"
"2024-03-22T03:00:00.000Z","2024-03-22T03:15:00.000Z","1225.28003"
"2024-03-22T03:15:00.000Z","2024-03-22T03:30:00.000Z","1257.57996"
"2024-03-22T03:30:00.000Z","2024-03-22T03:45:00.000Z","1239.21997"
"2024-03-22T03:45:00.000Z","2024-03-22T04:00:00.000Z","1297.87"
"2024-03-22T04:00:00.000Z","2024-03-22T04:15:00.000Z","1381.33997"
"2024-03-22T04:15:00.000Z","2024-03-22T04:30:00.000Z","1488.29004"
"2024-03-22T04:30:00.000Z","2024-03-22T04:45:00.000Z","1568.87"
"2024-03-22T04:45:00.000Z","2024-03-22T05:00:00.000Z","1628.39001"
"2024-03-22T05:00:00.000Z","2024-03-22T05:15:00.000Z","1705.34998"
"2024-03-22T05:15:00.000Z","2024-03-22T05:30:00.000Z","1807.16003"
"2024-03-22T05:30:00.000Z","2024-03-22T05:45:00.000Z","1857.44995"
"2024-03-22T05:45:00.000Z","2024-03-22T06:00:00.000Z","1893.16003"
"2024-03-22T06:00:00.000Z","2024-03-22T06:15:00.000Z","1920.31995"
"2024-03-22T06:15:00.000Z","2024-03-22T06:30:00.000Z","2004.89001"
"2024-03-22T06:30:00.000Z","2024-03-22T06:45:00.000Z","2093.29004"
"2024-03-22T06:45:00.000Z","2024-03-22T07:00:00.000Z","2129.96997"
"2024-03-22T07:00:00.000Z","2024-03-22T07:15:00.000Z","2150.33008"
"2024-03-22T07:15:00.000Z","2024-03-22T07:30:00.000Z","2210.55005"
"2024-03-22T07:30:00.000Z","2024-03-22T07:45:00.000Z","2232.15991"
"2024-03-22T07:45:00.000Z","2024-03-22T08:00:00.000Z","2207.5"
"2024-03-22T08:00:00.000Z","2024-03-22T08:15:00.000Z","2180.13989"
"2024-03-22T08:15:00.000Z","2024-03-22T08:30:00.000Z","2188.66992"
"2024-03-22T08:30:00.000Z","2024-03-22T08:45:00.000Z","2180.58008"
"2024-03-22T08:45:00.000Z","2024-03-22T09:00:00.000Z","2244.67993"
"2024-03-22T09:00:00.000Z","2024-03-22T09:15:00.000Z","2310.66992"
"2024-03-22T09:15:00.000Z","2024-03-22T09:30:00.000Z","2262.40991"
"2024-03-22T09:30:00.000Z","2024-03-22T09:45:00.000Z","2330.90991"
"2024-03-22T09:45:00.000Z","2024-03-22T10:00:00.000Z","2346.37988"
"2024-03-22T10:00:00.000Z","2024-03-22T10:15:00.000Z","2377.06006"
"2024-03-22T10:15:00.000Z","2024-03-22T10:30:00.000Z","2383.16992"
"2024-03-22T10:30:00.000Z","2024-03-22T10:45:00.000Z","2421.77002"
"2024-03-22T10:45:00.000Z","2024-03-22T11:00:00.000Z","2441.80005"
"2024-03-22T11:00:00.000Z","2024-03-22T11:15:00.000Z","2471.37012"
"2024-03-22T11:15:00.000Z","2024-03-22T11:30:00.000Z","2474.30005"
"2024-03-22T11:30:00.000Z","2024-03-22T11:45:00.000Z","2451.45996"
"2024-03-22T11:45:00.000Z","2024-03-22T12:00:00.000Z","2471.09009"
"2024-03-22T12:00:00.000Z","2024-03-22T12:15:00.000Z","2481.51001"
"2024-03-22T12:15:00.000Z","2024-03-22T12:30:00.000Z","2529.98999"
"2024-03-22T12:30:00.000Z","2024-03-22T12:45:00.000Z","2618.66992"
"2024-03-22T12:45:00.000Z","2024-03-22T13:00:00.000Z","2696.48999"
"2024-03-22T13:00:00.000Z","2024-03-22T13:15:00.000Z","2715.93994"
"2024-03-22T13:15:00.000Z","2024-03-22T13:30:00.000Z","2698.96997"
"2024-03-22T13:30:00.000Z","2024-03-22T13:45:00.000Z","2664.07007"
"2024-03-22T13:45:00.000Z","2024-03-22T14:00:00.000Z","2620.28003"
"2024-03-22T14:00:00.000Z","2024-03-22T14:15:00.000Z","2557.97998"
"2024-03-22T14:15:00.000Z","2024-03-22T14:30:00.000Z","2502.37012"
"2024-03-22T14:30:00.000Z","2024-03-22T14:45:00.000Z","2440.34009"
"2024-03-22T14:45:00.000Z","2024-03-22T15:00:00.000Z","2370.17993"
"2024-03-22T15:00:00.000Z","2024-03-22T15:15:00.000Z","2299.61011"
"2024-03-22T15:15:00.000Z","2024-03-22T15:30:00.000Z","2225.95996"
"2024-03-22T15:30:00.000Z","2024-03-22T15:45:00.000Z","2166.11011"
"2024-03-22T15:45:00.000Z","2024-03-22T16:00:00.000Z","2087.78003"
"2024-03-22T16:00:00.000Z","2024-03-22T16:15:00.000Z","2016.91003"
"2024-03-22T16:15:00.000Z","2024-03-22T16:30:00.000Z","1971.80005"
"2024-03-22T16:30:00.000Z","2024-03-22T16:45:00.000Z","1949.91003"
"2024-03-22T16:45:00.000Z","2024-03-22T17:00:00.000Z","1894.88"
"2024-03-22T17:00:00.000Z","2024-03-22T17:15:00.000Z","1850.51001"
"2024-03-22T17:15:00.000Z","2024-03-22T17:30:00.000Z","1773.62"
"2024-03-22T17:30:00.000Z","2024-03-22T17:45:00.000Z","1672.47998"
"2024-03-22T17:45:00.000Z","2024-03-22T18:00:00.000Z","1581.23999"
"2024-03-22T18:00:00.000Z","2024-03-22T18:15:00.000Z","1522.56995"
"2024-03-22T18:15:00.000Z","2024-03-22T18:30:00.000Z","1453.09998"
"2024-03-22T18:30:00.000Z","2024-03-22T18:45:00.000Z","1376.97998"
"2024-03-22T18:45:00.000Z","2024-03-22T19:00:00.000Z","1310.10999"
"2024-03-22T19:00:00.000Z","2024-03-22T19:15:00.000Z","1274.04004"
"2024-03-22T19:15:00.000Z","2024-03-22T19:30:00.000Z","1232.90002"
"2024-03-22T19:30:00.000Z","2024-03-22T19:45:00.000Z","1177.17004"
"2024-03-22T19:45:00.000Z","2024-03-22T20:00:00.000Z","1133.64001"
"2024-03-22T20:00:00.000Z","2024-03-22T20:15:00.000Z","1112.27002"
"2024-03-22T20:15:00.000Z","2024-03-22T20:30:00.000Z","1068.20996"
"2024-03-22T20:30:00.000Z","2024-03-22T20:45:00.000Z","1002.77002"
"2024-03-22T20:45:00.000Z","2024-03-22T21:00:00.000Z","950.34003"
"2024-03-22T21:00:00.000Z","2024-03-22T21:15:00.000Z","927.53003"
"2024-03-22T21:15:00.000Z","2024-03-22T21:30:00.000Z","916.37"
"2024-03-22T21:30:00.000Z","2024-03-22T21:45:00.000Z","906.92999"
"2024-03-22T21:45:00.000Z","2024-03-22T22:00:00.000Z","910.79999"
"2024-03-22T22:00:00.000Z","2024-03-22T22:15:00.000Z","911.42999"
"2024-03-22T22:15:00.000Z","2024-03-22T22:30:00.000Z","900.23999"
"2024-03-22T22:30:00.000Z","2024-03-22T22:45:00.000Z","873.77002"
"2024-03-22T22:45:00.000Z","2024-03-22T23:00:00.000Z","850.64001"
"2024-03-22T23:00:00.000Z","2024-03-22T23:15:00.000Z","846.59998"
"2024-03-22T23:15:00.000Z","2024-03-22T23:30:00.000Z","863.29999"
"2024-03-22T23:30:00.000Z","2024-03-22T23:45:00.000Z","919.42999"
"2024-03-22T23:45:00.000Z","2024-03-23T00:00:00.000Z","945.33002"
"2024-03-23T00:00:00.000Z","2024-03-23T00:15:00.000Z","941.42999"
"2024-03-23T00:15:00.000Z","2024-03-23T00:30:00.000Z","950.42999"
"2024-03-23T00:30:00.000Z","2024-03-23T00:45:00.000Z","967.53003"
"2024-03-23T00:45:00.000Z","2024-03-23T01:00:00.000Z","985.96997"
"2024-03-23T01:00:00.000Z","2024-03-23T01:15:00.000Z","997.16998"
"2024-03-23T01:15:00.000Z","2024-03-23T01:30:00.000Z","1012.42999"
"2024-03-23T01:30:00.000Z","2024-03-23T01:45:00.000Z","1028.51001"
"2024-03-23T01:45:00.000Z","2024-03-23T02:00:00.000Z","1024.19995"
"2024-03-23T02:00:00.000Z","2024-03-23T02:15:00.000Z","1031.82996"
"2024-03-23T02:15:00.000Z","2024-03-23T02:30:00.000Z","1061.08997"
"2024-03-23T02:30:00.000Z","2024-03-23T02:45:00.000Z","1084.73999"
"2024-03-23T02:45:00.000Z","2024-03-23T03:00:00.000Z","1078.80005"
"2024-03-23T03:00:00.000Z","2024-03-23T03:15:00.000Z","1088.93005"
"2024-03-23T03:15:00.000Z","2024-03-23T03:30:00.000Z","1104.90002"
"2024-03-23T03:30:00.000Z","2024-03-23T03:45:00.000Z","1118.63"
"2024-03-23T03:45:00.000Z","2024-03-23T04:00:00.000Z","1148.91003"
"2024-03-23T04:00:00.000Z","2024-03-23T04:15:00.000Z","1184.63"
"2024-03-23T04:15:00.000Z","2024-03-23T04:30:00.000Z","1207.16003"
"2024-03-23T04:30:00.000Z","2024-03-23T04:45:00.000Z","1237.85999"
"2024-03-23T04:45:00.000Z","2024-03-23T05:00:00.000Z","1281.52002"
"2024-03-23T05:00:00.000Z","2024-03-23T05:15:00.000Z","1293.17004"
"2024-03-23T05:15:00.000Z","2024-03-23T05:30:00.000Z","1316.82996"
"2024-03-23T05:30:00.000Z","2024-03-23T05:45:00.000Z","1306.66003"
"2024-03-23T05:45:00.000Z","2024-03-23T06:00:00.000Z","1332.87"
"2024-03-23T06:00:00.000Z","2024-03-23T06:15:00.000Z","1349.18994"
"2024-03-23T06:15:00.000Z","2024-03-23T06:30:00.000Z","1358.93005"
"2024-03-23T06:30:00.000Z","2024-03-23T06:45:00.000Z","1376.90002"
"2024-03-23T06:45:00.000Z","2024-03-23T07:00:00.000Z","1424.56006"
"2024-03-23T07:00:00.000Z","2024-03-23T07:15:00.000Z","1429.85999"
"2024-03-23T07:15:00.000Z","2024-03-23T07:30:00.000Z","1420.76001"
"2024-03-23T07:30:00.000Z","2024-03-23T07:45:00.000Z","1431.77002"
"2024-03-23T07:45:00.000Z","2024-03-23T08:00:00.000Z","1417.06006"
