"Start time UTC","End time UTC","Solar power generation forecast - updated every 15 minutes"
"2024-03-14T22:15:00.000Z","2024-03-14T22:30:00.000Z","0"
"2024-03-14T22:30:00.000Z","2024-03-14T22:45:00.000Z","0"
"2024-03-14T22:45:00.000Z","2024-03-14T23:00:00.000Z","0"
"2024-03-14T23:00:00.000Z","2024-03-14T23:15:00.000Z","0"
"2024-03-14T23:15:00.000Z","2024-03-14T23:30:00.000Z","0"
"2024-03-14T23:30:00.000Z","2024-03-14T23:45:00.000Z","0"
"2024-03-14T23:45:00.000Z","2024-03-15T00:00:00.000Z","0"
"2024-03-15T00:00:00.000Z","2024-03-15T00:15:00.000Z","0"
"2024-03-15T00:15:00.000Z","2024-03-15T00:30:00.000Z","0"
"2024-03-15T00:30:00.000Z","2024-03-15T00:45:00.000Z","0"
"2024-03-15T00:45:00.000Z","2024-03-15T01:00:00.000Z","0"
"2024-03-15T01:00:00.000Z","2024-03-15T01:15:00.000Z","0"
"2024-03-15T01:15:00.000Z","2024-03-15T01:30:00.000Z","0"
"2024-03-15T01:30:00.000Z","2024-03-15T01:45:00.000Z","0"
"2024-03-15T01:45:00.000Z","2024-03-15T02:00:00.000Z","0"
"2024-03-15T02:00:00.000Z","2024-03-15T02:15:00.000Z","0"
"2024-03-15T02:15:00.000Z","2024-03-15T02:30:00.000Z","0"
"2024-03-15T02:30:00.000Z","2024-03-15T02:45:00.000Z","0"
"2024-03-15T02:45:00.000Z","2024-03-15T03:00:00.000Z","0"
"2024-03-15T03:00:00.000Z","2024-03-15T03:15:00.000Z","0"
"2024-03-15T03:15:00.000Z","2024-03-15T03:30:00.000Z","0"
"2024-03-15T03:30:00.000Z","2024-03-15T03:45:00.000Z","0"
"2024-03-15T03:45:00.000Z","2024-03-15T04:00:00.000Z","0.4"
"2024-03-15T04:00:00.000Z","2024-03-15T04:15:00.000Z","0"
"2024-03-15T04:15:00.000Z","2024-03-15T04:30:00.000Z","0"
"2024-03-15T04:30:00.000Z","2024-03-15T04:45:00.000Z","0"
"2024-03-15T04:45:00.000Z","2024-03-15T05:00:00.000Z","1"
"2024-03-15T05:00:00.000Z","2024-03-15T05:15:00.000Z","3.5"
"2024-03-15T05:15:00.000Z","2024-03-15T05:30:00.000Z","12.9"
"2024-03-15T05:30:00.000Z","2024-03-15T05:45:00.000Z","15.4"
"2024-03-15T05:45:00.000Z","2024-03-15T06:00:00.000Z","20.1"
"2024-03-15T06:00:00.000Z","2024-03-15T06:15:00.000Z","32.1"
"2024-03-15T06:15:00.000Z","2024-03-15T06:30:00.000Z","70.9"
"2024-03-15T06:30:00.000Z","2024-03-15T06:45:00.000Z","74.2"
"2024-03-15T06:45:00.000Z","2024-03-15T07:00:00.000Z","80.1"
"2024-03-15T07:00:00.000Z","2024-03-15T07:15:00.000Z","91.8"
"2024-03-15T07:15:00.000Z","2024-03-15T07:30:00.000Z","141.3"
"2024-03-15T07:30:00.000Z","2024-03-15T07:45:00.000Z","144.1"
"2024-03-15T07:45:00.000Z","2024-03-15T08:00:00.000Z","148.6"
"2024-03-15T08:00:00.000Z","2024-03-15T08:15:00.000Z","158.9"
"2024-03-15T08:15:00.000Z","2024-03-15T08:30:00.000Z","196"
"2024-03-15T08:30:00.000Z","2024-03-15T08:45:00.000Z","197.5"
"2024-03-15T08:45:00.000Z","2024-03-15T09:00:00.000Z","199.6"
"2024-03-15T09:00:00.000Z","2024-03-15T09:15:00.000Z","205.7"
"2024-03-15T09:15:00.000Z","2024-03-15T09:30:00.000Z","221.6"
"2024-03-15T09:30:00.000Z","2024-03-15T09:45:00.000Z","220.9"
"2024-03-15T09:45:00.000Z","2024-03-15T10:00:00.000Z","219.7"
"2024-03-15T10:00:00.000Z","2024-03-15T10:15:00.000Z","217.1"
"2024-03-15T10:15:00.000Z","2024-03-15T10:30:00.000Z","215.6"
"2024-03-15T10:30:00.000Z","2024-03-15T10:45:00.000Z","214.5"
"2024-03-15T10:45:00.000Z","2024-03-15T11:00:00.000Z","212.5"
"2024-03-15T11:00:00.000Z","2024-03-15T11:15:00.000Z","209.2"
"2024-03-15T11:15:00.000Z","2024-03-15T11:30:00.000Z","207.3"
"2024-03-15T11:30:00.000Z","2024-03-15T11:45:00.000Z","205"
"2024-03-15T11:45:00.000Z","2024-03-15T12:00:00.000Z","200.8"
"2024-03-15T12:00:00.000Z","2024-03-15T12:15:00.000Z","193.1"
"2024-03-15T12:15:00.000Z","2024-03-15T12:30:00.000Z","162.6"
"2024-03-15T12:30:00.000Z","2024-03-15T12:45:00.000Z","159.8"
"2024-03-15T12:45:00.000Z","2024-03-15T13:00:00.000Z","154.8"
"2024-03-15T13:00:00.000Z","2024-03-15T13:15:00.000Z","145.1"
"2024-03-15T13:15:00.000Z","2024-03-15T13:30:00.000Z","120.7"
"2024-03-15T13:30:00.000Z","2024-03-15T13:45:00.000Z","117.6"
"2024-03-15T13:45:00.000Z","2024-03-15T14:00:00.000Z","112"
"2024-03-15T14:00:00.000Z","2024-03-15T14:15:00.000Z","100.8"
"2024-03-15T14:15:00.000Z","2024-03-15T14:30:00.000Z","74.4"
"2024-03-15T14:30:00.000Z","2024-03-15T14:45:00.000Z","70.9"
"2024-03-15T14:45:00.000Z","2024-03-15T15:00:00.000Z","65.5"
"2024-03-15T15:00:00.000Z","2024-03-15T15:15:00.000Z","51.6"
"2024-03-15T15:15:00.000Z","2024-03-15T15:30:00.000Z","15.4"
"2024-03-15T15:30:00.000Z","2024-03-15T15:45:00.000Z","14.6"
"2024-03-15T15:45:00.000Z","2024-03-15T16:00:00.000Z","13.4"
"2024-03-15T16:00:00.000Z","2024-03-15T16:15:00.000Z","10"
"2024-03-15T16:15:00.000Z","2024-03-15T16:30:00.000Z","0"
"2024-03-15T16:30:00.000Z","2024-03-15T16:45:00.000Z","0"
"2024-03-15T16:45:00.000Z","2024-03-15T17:00:00.000Z","0"
"2024-03-15T17:00:00.000Z","2024-03-15T17:15:00.000Z","0"
"2024-03-15T17:15:00.000Z","2024-03-15T17:30:00.000Z","0"
"2024-03-15T17:30:00.000Z","2024-03-15T17:45:00.000Z","0"
"2024-03-15T17:45:00.000Z","2024-03-15T18:00:00.000Z","0"
"2024-03-15T18:00:00.000Z","2024-03-15T18:15:00.000Z","0"
"2024-03-15T18:15:00.000Z","2024-03-15T18:30:00.000Z","0"
"2024-03-15T18:30:00.000Z","2024-03-15T18:45:00.000Z","0"
"2024-03-15T18:45:00.000Z","2024-03-15T19:00:00.000Z","0"
"2024-03-15T19:00:00.000Z","2024-03-15T19:15:00.000Z","0"
"2024-03-15T19:15:00.000Z","2024-03-15T19:30:00.000Z","0"
"2024-03-15T19:30:00.000Z","2024-03-15T19:45:00.000Z","0"
"2024-03-15T19:45:00.000Z","2024-03-15T20:00:00.000Z","0"
"2024-03-15T20:00:00.000Z","2024-03-15T20:15:00.000Z","0"
"2024-03-15T20:15:00.000Z","2024-03-15T20:30:00.000Z","0"
"2024-03-15T20:30:00.000Z","2024-03-15T20:45:00.000Z","0"
"2024-03-15T20:45:00.000Z","2024-03-15T21:00:00.000Z","0"
"2024-03-15T21:00:00.000Z","2024-03-15T21:15:00.000Z","0"
"2024-03-15T21:15:00.000Z","2024-03-15T21:30:00.000Z","0"
"2024-03-15T21:30:00.000Z","2024-03-15T21:45:00.000Z","0"
"2024-03-15T21:45:00.000Z","2024-03-15T22:00:00.000Z","0"
"2024-03-15T22:00:00.000Z","2024-03-15T22:15:00.000Z","0"
"2024-03-15T22:15:00.000Z","2024-03-15T22:30:00.000Z","0"
"2024-03-15T22:30:00.000Z","2024-03-15T22:45:00.000Z","0"
"2024-03-15T22:45:00.000Z","2024-03-15T23:00:00.000Z","0"
"2024-03-15T23:00:00.000Z","2024-03-15T23:15:00.000Z","0"
"2024-03-15T23:15:00.000Z","2024-03-15T23:30:00.000Z","0"
"2024-03-15T23:30:00.000Z","2024-03-15T23:45:00.000Z","0"
"2024-03-15T23:45:00.000Z","2024-03-16T00:00:00.000Z","0"
"2024-03-16T00:00:00.000Z","2024-03-16T00:15:00.000Z","0"
"2024-03-16T00:15:00.000Z","2024-03-16T00:30:00.000Z","0"
"2024-03-16T00:30:00.000Z","2024-03-16T00:45:00.000Z","0"
"2024-03-16T00:45:00.000Z","2024-03-16T01:00:00.000Z","0"
"2024-03-16T01:00:00.000Z","2024-03-16T01:15:00.000Z","0"
"2024-03-16T01:15:00.000Z","2024-03-16T01:30:00.000Z","0"
"2024-03-16T01:30:00.000Z","2024-03-16T01:45:00.000Z","0"
"2024-03-16T01:45:00.000Z","2024-03-16T02:00:00.000Z","0"
"2024-03-16T02:00:00.000Z","2024-03-16T02:15:00.000Z","0"
"2024-03-16T02:15:00.000Z","2024-03-16T02:30:00.000Z","0"
"2024-03-16T02:30:00.000Z","2024-03-16T02:45:00.000Z","0"
"2024-03-16T02:45:00.000Z","2024-03-16T03:00:00.000Z","0"
"2024-03-16T03:00:00.000Z","2024-03-16T03:15:00.000Z","0"
"2024-03-16T03:15:00.000Z","2024-03-16T03:30:00.000Z","0"
"2024-03-16T03:30:00.000Z","2024-03-16T03:45:00.000Z","0"
"2024-03-16T03:45:00.000Z","2024-03-16T04:00:00.000Z","0.2"
"2024-03-16T04:00:00.000Z","2024-03-16T04:15:00.000Z","0"
"2024-03-16T04:15:00.000Z","2024-03-16T04:30:00.000Z","0"
"2024-03-16T04:30:00.000Z","2024-03-16T04:45:00.000Z","0"
"2024-03-16T04:45:00.000Z","2024-03-16T05:00:00.000Z","0.5"
"2024-03-16T05:00:00.000Z","2024-03-16T05:15:00.000Z","2.1"
"2024-03-16T05:15:00.000Z","2024-03-16T05:30:00.000Z","8.3"
"2024-03-16T05:30:00.000Z","2024-03-16T05:45:00.000Z","9.3"
"2024-03-16T05:45:00.000Z","2024-03-16T06:00:00.000Z","11.4"
"2024-03-16T06:00:00.000Z","2024-03-16T06:15:00.000Z","18.7"
"2024-03-16T06:15:00.000Z","2024-03-16T06:30:00.000Z","44.5"
"2024-03-16T06:30:00.000Z","2024-03-16T06:45:00.000Z","46.2"
"2024-03-16T06:45:00.000Z","2024-03-16T07:00:00.000Z","49.2"
"2024-03-16T07:00:00.000Z","2024-03-16T07:15:00.000Z","57.2"
"2024-03-16T07:15:00.000Z","2024-03-16T07:30:00.000Z","98.1"
"2024-03-16T07:30:00.000Z","2024-03-16T07:45:00.000Z","99.8"
"2024-03-16T07:45:00.000Z","2024-03-16T08:00:00.000Z","102.5"
"2024-03-16T08:00:00.000Z","2024-03-16T08:15:00.000Z","108.7"
"2024-03-16T08:15:00.000Z","2024-03-16T08:30:00.000Z","152"
"2024-03-16T08:30:00.000Z","2024-03-16T08:45:00.000Z","152.8"
"2024-03-16T08:45:00.000Z","2024-03-16T09:00:00.000Z","153.8"
"2024-03-16T09:00:00.000Z","2024-03-16T09:15:00.000Z","157"
"2024-03-16T09:15:00.000Z","2024-03-16T09:30:00.000Z","181.2"
"2024-03-16T09:30:00.000Z","2024-03-16T09:45:00.000Z","179.8"
"2024-03-16T09:45:00.000Z","2024-03-16T10:00:00.000Z","177.5"
"2024-03-16T10:00:00.000Z","2024-03-16T10:15:00.000Z","172.3"
"2024-03-16T10:15:00.000Z","2024-03-16T10:30:00.000Z","172.3"
"2024-03-16T10:30:00.000Z","2024-03-16T10:45:00.000Z","170.5"
"2024-03-16T10:45:00.000Z","2024-03-16T11:00:00.000Z","167.5"
"2024-03-16T11:00:00.000Z","2024-03-16T11:15:00.000Z","160.6"
"2024-03-16T11:15:00.000Z","2024-03-16T11:30:00.000Z","150"
"2024-03-16T11:30:00.000Z","2024-03-16T11:45:00.000Z","148.4"
"2024-03-16T11:45:00.000Z","2024-03-16T12:00:00.000Z","145.5"
"2024-03-16T12:00:00.000Z","2024-03-16T12:15:00.000Z","140.3"
"2024-03-16T12:15:00.000Z","2024-03-16T12:30:00.000Z","128.8"
"2024-03-16T12:30:00.000Z","2024-03-16T12:45:00.000Z","126.6"
"2024-03-16T12:45:00.000Z","2024-03-16T13:00:00.000Z","122.5"
"2024-03-16T13:00:00.000Z","2024-03-16T13:15:00.000Z","114.6"
"2024-03-16T13:15:00.000Z","2024-03-16T13:30:00.000Z","118.6"
"2024-03-16T13:30:00.000Z","2024-03-16T13:45:00.000Z","115.7"
"2024-03-16T13:45:00.000Z","2024-03-16T14:00:00.000Z","110.4"
"2024-03-16T14:00:00.000Z","2024-03-16T14:15:00.000Z","100.5"
"2024-03-16T14:15:00.000Z","2024-03-16T14:30:00.000Z","76.5"
"2024-03-16T14:30:00.000Z","2024-03-16T14:45:00.000Z","73.1"
"2024-03-16T14:45:00.000Z","2024-03-16T15:00:00.000Z","67.7"
"2024-03-16T15:00:00.000Z","2024-03-16T15:15:00.000Z","54.2"
"2024-03-16T15:15:00.000Z","2024-03-16T15:30:00.000Z","17.6"
"2024-03-16T15:30:00.000Z","2024-03-16T15:45:00.000Z","16.6"
"2024-03-16T15:45:00.000Z","2024-03-16T16:00:00.000Z","15.2"
"2024-03-16T16:00:00.000Z","2024-03-16T16:15:00.000Z","11.4"
"2024-03-16T16:15:00.000Z","2024-03-16T16:30:00.000Z","0"
"2024-03-16T16:30:00.000Z","2024-03-16T16:45:00.000Z","0"
"2024-03-16T16:45:00.000Z","2024-03-16T17:00:00.000Z","0"
"2024-03-16T17:00:00.000Z","2024-03-16T17:15:00.000Z","0"
"2024-03-16T17:15:00.000Z","2024-03-16T17:30:00.000Z","0"
"2024-03-16T17:30:00.000Z","2024-03-16T17:45:00.000Z","0"
"2024-03-16T17:45:00.000Z","2024-03-16T18:00:00.000Z","0"
"2024-03-16T18:00:00.000Z","2024-03-16T18:15:00.000Z","0"
"2024-03-16T18:15:00.000Z","2024-03-16T18:30:00.000Z","0"
"2024-03-16T18:30:00.000Z","2024-03-16T18:45:00.000Z","0"
"2024-03-16T18:45:00.000Z","2024-03-16T19:00:00.000Z","0"
"2024-03-16T19:00:00.000Z","2024-03-16T19:15:00.000Z","0"
"2024-03-16T19:15:00.000Z","2024-03-16T19:30:00.000Z","0"
"2024-03-16T19:30:00.000Z","2024-03-16T19:45:00.000Z","0"
"2024-03-16T19:45:00.000Z","2024-03-16T20:00:00.000Z","0"
"2024-03-16T20:00:00.000Z","2024-03-16T20:15:00.000Z","0"
"2024-03-16T20:15:00.000Z","2024-03-16T20:30:00.000Z","0"
"2024-03-16T20:30:00.000Z","2024-03-16T20:45:00.000Z","0"
"2024-03-16T20:45:00.000Z","2024-03-16T21:00:00.000Z","0"
"2024-03-16T21:00:00.000Z","2024-03-16T21:15:00.000Z","0"
"2024-03-16T21:15:00.000Z","2024-03-16T21:30:00.000Z","0"
"2024-03-16T21:30:00.000Z","2024-03-16T21:45:00.000Z","0"
"2024-03-16T21:45:00.000Z","2024-03-16T22:00:00.000Z","0"
"2024-03-16T22:00:00.000Z","2024-03-16T22:15:00.000Z","0"
"2024-03-16T22:15:00.000Z","2024-03-16T22:30:00.000Z","0"
"2024-03-16T22:30:00.000Z","2024-03-16T22:45:00.000Z","0"
"2024-03-16T22:45:00.000Z","2024-03-16T23:00:00.000Z","0"
"2024-03-16T23:00:00.000Z","2024-03-16T23:15:00.000Z","0"
"2024-03-16T23:15:00.000Z","2024-03-16T23:30:00.000Z","0"
"2024-03-16T23:30:00.000Z","2024-03-16T23:45:00.000Z","0"
"2024-03-16T23:45:00.000Z","2024-03-17T00:00:00.000Z","0"
"2024-03-17T00:00:00.000Z","2024-03-17T00:15:00.000Z","0"
"2024-03-17T00:15:00.000Z","2024-03-17T00:30:00.000Z","0"
"2024-03-17T00:30:00.000Z","2024-03-17T00:45:00.000Z","0"
"2024-03-17T00:45:00.000Z","2024-03-17T01:00:00.000Z","0"
"2024-03-17T01:00:00.000Z","2024-03-17T01:15:00.000Z","0"
"2024-03-17T01:15:00.000Z","2024-03-17T01:30:00.000Z","0"
"2024-03-17T01:30:00.000Z","2024-03-17T01:45:00.000Z","0"
"2024-03-17T01:45:00.000Z","2024-03-17T02:00:00.000Z","0"
"2024-03-17T02:00:00.000Z","2024-03-17T02:15:00.000Z","0"
"2024-03-17T02:15:00.000Z","2024-03-17T02:30:00.000Z","0"
"2024-03-17T02:30:00.000Z","2024-03-17T02:45:00.000Z","0"
"2024-03-17T02:45:00.000Z","2024-03-17T03:00:00.000Z","0"
"2024-03-17T03:00:00.000Z","2024-03-17T03:15:00.000Z","0"
"2024-03-17T03:15:00.000Z","2024-03-17T03:30:00.000Z","0"
"2024-03-17T03:30:00.000Z","2024-03-17T03:45:00.000Z","0"
"2024-03-17T03:45:00.000Z","2024-03-17T04:00:00.000Z","0.4"
"2024-03-17T04:00:00.000Z","2024-03-17T04:15:00.000Z","0"
"2024-03-17T04:15:00.000Z","2024-03-17T04:30:00.000Z","0"
"2024-03-17T04:30:00.000Z","2024-03-17T04:45:00.000Z","0"
"2024-03-17T04:45:00.000Z","2024-03-17T05:00:00.000Z","0.9"
"2024-03-17T05:00:00.000Z","2024-03-17T05:15:00.000Z","5.1"
"2024-03-17T05:15:00.000Z","2024-03-17T05:30:00.000Z","18.3"
"2024-03-17T05:30:00.000Z","2024-03-17T05:45:00.000Z","21"
"2024-03-17T05:45:00.000Z","2024-03-17T06:00:00.000Z","25.8"
"2024-03-17T06:00:00.000Z","2024-03-17T06:15:00.000Z","37.7"
"2024-03-17T06:15:00.000Z","2024-03-17T06:30:00.000Z","76.6"
"2024-03-17T06:30:00.000Z","2024-03-17T06:45:00.000Z","79.8"
"2024-03-17T06:45:00.000Z","2024-03-17T07:00:00.000Z","85.7"
"2024-03-17T07:00:00.000Z","2024-03-17T07:15:00.000Z","96.5"
"2024-03-17T07:15:00.000Z","2024-03-17T07:30:00.000Z","161.9"
"2024-03-17T07:30:00.000Z","2024-03-17T07:45:00.000Z","165.5"
"2024-03-17T07:45:00.000Z","2024-03-17T08:00:00.000Z","171.2"
"2024-03-17T08:00:00.000Z","2024-03-17T08:15:00.000Z","184.6"
"2024-03-17T08:15:00.000Z","2024-03-17T08:30:00.000Z","236.8"
"2024-03-17T08:30:00.000Z","2024-03-17T08:45:00.000Z","238.7"
"2024-03-17T08:45:00.000Z","2024-03-17T09:00:00.000Z","241.5"
"2024-03-17T09:00:00.000Z","2024-03-17T09:15:00.000Z","249.3"
"2024-03-17T09:15:00.000Z","2024-03-17T09:30:00.000Z","326.9"
"2024-03-17T09:30:00.000Z","2024-03-17T09:45:00.000Z","325.7"
"2024-03-17T09:45:00.000Z","2024-03-17T10:00:00.000Z","323.4"
"2024-03-17T10:00:00.000Z","2024-03-17T10:15:00.000Z","319.4"
"2024-03-17T10:15:00.000Z","2024-03-17T10:30:00.000Z","311.1"
"2024-03-17T10:30:00.000Z","2024-03-17T10:45:00.000Z","310"
"2024-03-17T10:45:00.000Z","2024-03-17T11:00:00.000Z","308"
"2024-03-17T11:00:00.000Z","2024-03-17T11:15:00.000Z","304.4"
"2024-03-17T11:15:00.000Z","2024-03-17T11:30:00.000Z","299.1"
"2024-03-17T11:30:00.000Z","2024-03-17T11:45:00.000Z","297.4"
"2024-03-17T11:45:00.000Z","2024-03-17T12:00:00.000Z","294.1"
"2024-03-17T12:00:00.000Z","2024-03-17T12:15:00.000Z","288.9"
"2024-03-17T12:15:00.000Z","2024-03-17T12:30:00.000Z","284.8"
"2024-03-17T12:30:00.000Z","2024-03-17T12:45:00.000Z","281.4"
"2024-03-17T12:45:00.000Z","2024-03-17T13:00:00.000Z","275.3"
"2024-03-17T13:00:00.000Z","2024-03-17T13:15:00.000Z","264.1"
"2024-03-17T13:15:00.000Z","2024-03-17T13:30:00.000Z","264.3"
"2024-03-17T13:30:00.000Z","2024-03-17T13:45:00.000Z","259"
"2024-03-17T13:45:00.000Z","2024-03-17T14:00:00.000Z","249.4"
"2024-03-17T14:00:00.000Z","2024-03-17T14:15:00.000Z","231.3"
"2024-03-17T14:15:00.000Z","2024-03-17T14:30:00.000Z","192.3"
"2024-03-17T14:30:00.000Z","2024-03-17T14:45:00.000Z","185.4"
"2024-03-17T14:45:00.000Z","2024-03-17T15:00:00.000Z","174"
"2024-03-17T15:00:00.000Z","2024-03-17T15:15:00.000Z","148.3"
"2024-03-17T15:15:00.000Z","2024-03-17T15:30:00.000Z","75.2"
"2024-03-17T15:30:00.000Z","2024-03-17T15:45:00.000Z","71.1"
"2024-03-17T15:45:00.000Z","2024-03-17T16:00:00.000Z","65"
"2024-03-17T16:00:00.000Z","2024-03-17T16:15:00.000Z","48.8"
"2024-03-17T16:15:00.000Z","2024-03-17T16:30:00.000Z","0"
"2024-03-17T16:30:00.000Z","2024-03-17T16:45:00.000Z","0"
"2024-03-17T16:45:00.000Z","2024-03-17T17:00:00.000Z","0"
"2024-03-17T17:00:00.000Z","2024-03-17T17:15:00.000Z","0"
"2024-03-17T17:15:00.000Z","2024-03-17T17:30:00.000Z","0"
"2024-03-17T17:30:00.000Z","2024-03-17T17:45:00.000Z","0"
"2024-03-17T17:45:00.000Z","2024-03-17T18:00:00.000Z","0"
"2024-03-17T18:00:00.000Z","2024-03-17T18:15:00.000Z","0"
"2024-03-17T18:15:00.000Z","2024-03-17T18:30:00.000Z","0"
"2024-03-17T18:30:00.000Z","2024-03-17T18:45:00.000Z","0"
"2024-03-17T18:45:00.000Z","2024-03-17T19:00:00.000Z","0"
"2024-03-17T19:00:00.000Z","2024-03-17T19:15:00.000Z","0"
"2024-03-17T19:15:00.000Z","2024-03-17T19:30:00.000Z","0"
"2024-03-17T19:30:00.000Z","2024-03-17T19:45:00.000Z","0"
"2024-03-17T19:45:00.000Z","2024-03-17T20:00:00.000Z","0"
"2024-03-17T20:00:00.000Z","2024-03-17T20:15:00.000Z","0"
"2024-03-17T20:15:00.000Z","2024-03-17T20:30:00.000Z","0"
"2024-03-17T20:30:00.000Z","2024-03-17T20:45:00.000Z","0"
"2024-03-17T20:45:00.000Z","2024-03-17T21:00:00.000Z","0"
"2024-03-17T21:00:00.000Z","2024-03-17T21:15:00.000Z","0"
"2024-03-17T21:15:00.000Z","2024-03-17T21:30:00.000Z","0"
"2024-03-17T21:30:00.000Z","2024-03-17T21:45:00.000Z","0"
"2024-03-17T21:45:00.000Z","2024-03-17T22:00:00.000Z","0"
"2024-03-17T22:00:00.000Z","2024-03-17T22:15:00.000Z","0"
"2024-03-17T22:15:00.000Z","2024-03-17T22:30:00.000Z","0"
"2024-03-17T22:30:00.000Z","2024-03-17T22:45:00.000Z","0"
"2024-03-17T22:45:00.000Z","2024-03-17T23:00:00.000Z","0"
"2024-03-17T23:00:00.000Z","2024-03-17T23:15:00.000Z","0"
"2024-03-17T23:15:00.000Z","2024-03-17T23:30:00.000Z","0"
"2024-03-17T23:30:00.000Z","2024-03-17T23:45:00.000Z","0"
"2024-03-17T23:45:00.000Z","2024-03-18T00:00:00.000Z","0"
"2024-03-18T00:00:00.000Z","2024-03-18T00:15:00.000Z","0"
"2024-03-18T00:15:00.000Z","2024-03-18T00:30:00.000Z","0"
"2024-03-18T00:30:00.000Z","2024-03-18T00:45:00.000Z","0"
"2024-03-18T00:45:00.000Z","2024-03-18T01:00:00.000Z","0"
"2024-03-18T01:00:00.000Z","2024-03-18T01:15:00.000Z","0"
"2024-03-18T01:15:00.000Z","2024-03-18T01:30:00.000Z","0"
"2024-03-18T01:30:00.000Z","2024-03-18T01:45:00.000Z","0"
"2024-03-18T01:45:00.000Z","2024-03-18T02:00:00.000Z","0"
"2024-03-18T02:00:00.000Z","2024-03-18T02:15:00.000Z","0"
"2024-03-18T02:15:00.000Z","2024-03-18T02:30:00.000Z","0"
"2024-03-18T02:30:00.000Z","2024-03-18T02:45:00.000Z","0"
"2024-03-18T02:45:00.000Z","2024-03-18T03:00:00.000Z","0"
"2024-03-18T03:00:00.000Z","2024-03-18T03:15:00.000Z","0"
"2024-03-18T03:15:00.000Z","2024-03-18T03:30:00.000Z","0"
"2024-03-18T03:30:00.000Z","2024-03-18T03:45:00.000Z","0"
"2024-03-18T03:45:00.000Z","2024-03-18T04:00:00.000Z","1.2"
"2024-03-18T04:00:00.000Z","2024-03-18T04:15:00.000Z","0"
"2024-03-18T04:15:00.000Z","2024-03-18T04:30:00.000Z","0"
"2024-03-18T04:30:00.000Z","2024-03-18T04:45:00.000Z","0"
"2024-03-18T04:45:00.000Z","2024-03-18T05:00:00.000Z","1.8"
"2024-03-18T05:00:00.000Z","2024-03-18T05:15:00.000Z","16.3"
"2024-03-18T05:15:00.000Z","2024-03-18T05:30:00.000Z","55.4"
"2024-03-18T05:30:00.000Z","2024-03-18T05:45:00.000Z","62.5"
"2024-03-18T05:45:00.000Z","2024-03-18T06:00:00.000Z","74.8"
"2024-03-18T06:00:00.000Z","2024-03-18T06:15:00.000Z","99.6"
"2024-03-18T06:15:00.000Z","2024-03-18T06:30:00.000Z","171.1"
"2024-03-18T06:30:00.000Z","2024-03-18T06:45:00.000Z","177.7"
"2024-03-18T06:45:00.000Z","2024-03-18T07:00:00.000Z","189.1"
"2024-03-18T07:00:00.000Z","2024-03-18T07:15:00.000Z","212.3"
"2024-03-18T07:15:00.000Z","2024-03-18T07:30:00.000Z","293"
"2024-03-18T07:30:00.000Z","2024-03-18T07:45:00.000Z","298.8"
"2024-03-18T07:45:00.000Z","2024-03-18T08:00:00.000Z","308.3"
"2024-03-18T08:00:00.000Z","2024-03-18T08:15:00.000Z","329.6"
"2024-03-18T08:15:00.000Z","2024-03-18T08:30:00.000Z","390.3"
"2024-03-18T08:30:00.000Z","2024-03-18T08:45:00.000Z","394.2"
"2024-03-18T08:45:00.000Z","2024-03-18T09:00:00.000Z","400.3"
"2024-03-18T09:00:00.000Z","2024-03-18T09:15:00.000Z","415.3"
"2024-03-18T09:15:00.000Z","2024-03-18T09:30:00.000Z","456.8"
"2024-03-18T09:30:00.000Z","2024-03-18T09:45:00.000Z","457.5"
"2024-03-18T09:45:00.000Z","2024-03-18T10:00:00.000Z","458.3"
"2024-03-18T10:00:00.000Z","2024-03-18T10:15:00.000Z","461.7"
"2024-03-18T10:15:00.000Z","2024-03-18T10:30:00.000Z","473.7"
"2024-03-18T10:30:00.000Z","2024-03-18T10:45:00.000Z","472.4"
"2024-03-18T10:45:00.000Z","2024-03-18T11:00:00.000Z","469.5"
"2024-03-18T11:00:00.000Z","2024-03-18T11:15:00.000Z","466.2"
"2024-03-18T11:15:00.000Z","2024-03-18T11:30:00.000Z","461.9"
"2024-03-18T11:30:00.000Z","2024-03-18T11:45:00.000Z","458"
"2024-03-18T11:45:00.000Z","2024-03-18T12:00:00.000Z","450.7"
"2024-03-18T12:00:00.000Z","2024-03-18T12:15:00.000Z","437.7"
"2024-03-18T12:15:00.000Z","2024-03-18T12:30:00.000Z","403.1"
"2024-03-18T12:30:00.000Z","2024-03-18T12:45:00.000Z","397.4"
"2024-03-18T12:45:00.000Z","2024-03-18T13:00:00.000Z","387.2"
"2024-03-18T13:00:00.000Z","2024-03-18T13:15:00.000Z","368.1"
"2024-03-18T13:15:00.000Z","2024-03-18T13:30:00.000Z","322.5"
"2024-03-18T13:30:00.000Z","2024-03-18T13:45:00.000Z","315.7"
"2024-03-18T13:45:00.000Z","2024-03-18T14:00:00.000Z","303.6"
"2024-03-18T14:00:00.000Z","2024-03-18T14:15:00.000Z","280.2"
"2024-03-18T14:15:00.000Z","2024-03-18T14:30:00.000Z","215.8"
"2024-03-18T14:30:00.000Z","2024-03-18T14:45:00.000Z","208.1"
"2024-03-18T14:45:00.000Z","2024-03-18T15:00:00.000Z","195.4"
"2024-03-18T15:00:00.000Z","2024-03-18T15:15:00.000Z","166.9"
"2024-03-18T15:15:00.000Z","2024-03-18T15:30:00.000Z","84.8"
"2024-03-18T15:30:00.000Z","2024-03-18T15:45:00.000Z","80.2"
